ax,ay,az,gx,gy,gz,date_time,temp,pressure
,,,,,,2017-4-3	17:4:51,,
0.0507812,-0.955078,-0.015625,11.9934,13.031,-17.8833,,,
0.0546875,-0.992188,-0.0546875,13.1531,12.6343,-20.7825,,,
0.0507812,-0.996094,-0.046875,13.1531,11.7493,-23.9563,,,
0.00585938,-0.96875,-0.0410156,13.0005,12.1765,-26.6113,,,
0.015625,-0.988281,-0.0253906,14.4043,12.8784,-28.3813,,,
0.046875,-0.966797,-0.0253906,16.6931,13.031,-28.9001,,,
0.0585938,-0.966797,-0.00976562,19.043,11.8713,-27.9236,,,
0.0683594,-0.951172,-0.0273438,20.7214,10.9253,-25.7263,,,
0.103516,-0.998047,-0.0136719,20.5688,10.1929,-22.8271,,,
0.138672,-0.984375,-0.0585938,19.7144,10.0098,-20.2332,,,
0.148438,-0.988281,-0.03125,19.6533,8.97217,-18.7378,,,
0.152344,-0.943359,-0.0507812,19.4397,8.45337,-17.7917,,,
0.144531,-0.947266,-0.0390625,18.5547,7.72095,-16.9373,,,
0.134766,-0.962891,-0.0351562,17.7917,7.14111,-15.625,,,
0.125,-0.976562,-0.0371094,16.9373,6.68335,-14.0381,,,
0.15625,-0.935547,-0.0429688,16.4185,6.89697,-13.0005,,,
0.15625,-0.978516,-0.0507812,16.7847,7.01904,-12.4817,,,
0.132812,-0.970703,-0.0605469,16.9067,7.20215,-12.2986,,,
0.175781,-0.962891,-0.0820312,16.9067,7.8125,-11.4136,,,
0.179688,-0.966797,-0.0585938,16.8457,7.53784,-10.9863,,,
0.191406,-0.941406,-0.0507812,16.1743,7.84302,-10.7117,,,
0.164062,-0.966797,-0.0820312,15.1978,6.10352,-9.39941,,,
0.203125,-0.957031,-0.0371094,14.5569,5.92041,-8.88062,,,
0.205078,-0.957031,-0.0566406,13.031,4.91333,-7.78198,,,
0.195312,-0.943359,-0.0449219,12.3901,5.27954,-6.7749,,,
0.191406,-0.988281,-0.0625,11.5051,5.79834,-5.92041,,,
0.195312,-0.988281,-0.0585938,10.6201,5.31006,-5.49316,,,
0.207031,-0.960938,-0.0644531,6.28662,4.11987,-2.38037,,,
0.179688,-0.964844,-0.0703125,7.17163,4.39453,-1.61743,,,
0.216797,-0.957031,-0.0625,8.11768,5.12695,-1.34277,,,
0.191406,-0.945312,-0.0488281,8.20923,6.37817,-1.37329,,,
0.246094,-0.945312,-0.0546875,8.48389,6.92749,-1.58691,,,
0.226562,-0.953125,-0.0644531,7.96509,6.68335,-1.80054,,,
0.210938,-0.949219,-0.0898438,6.46973,6.50024,-1.61743,,,
0.195312,-0.96875,-0.078125,5.67627,5.92041,-1.34277,,,
0.205078,-0.943359,-0.0742188,4.73022,5.0354,-1.37329,,,
0.214844,-0.945312,-0.0546875,4.57764,4.69971,-1.34277,,,
0.212891,-0.960938,-0.0742188,4.02832,4.5166,-1.12915,,,
0.203125,-0.951172,-0.0898438,3.66211,4.24194,-1.2207,,,
0.197266,-0.958984,-0.0820312,3.23486,4.42505,-0.88501,,,
0.214844,-0.957031,-0.0664062,2.80762,4.24194,-0.488281,,,
0.195312,-0.960938,-0.0664062,2.2583,4.05884,-0.244141,,,
0.222656,-0.96875,-0.0898438,1.64795,3.9978,-0.0305176,,,
0.195312,-0.941406,-0.0742188,0.88501,3.90625,0.244141,,,
0.201172,-0.960938,-0.0703125,0.274658,3.60107,0.762939,,,
0.216797,-0.964844,-0.0625,-0.183105,3.2959,1.19019,,,
0.214844,-0.964844,-0.0761719,-1.64795,3.23486,2.04468,,,
0.230469,-0.988281,-0.0820312,-3.90625,3.96729,2.86865,,,
0.201172,-0.978516,-0.0761719,-6.10352,5.34058,3.9978,,,
0.195312,-0.972656,-0.0703125,-7.14111,6.13403,4.48608,,,
0.203125,-0.960938,-0.0859375,-7.20215,5.70679,4.79126,,,
0.214844,-0.955078,-0.0664062,-7.2937,3.72314,4.57764,,,
0.195312,-0.929688,-0.09375,-7.93457,1.98364,4.24194,,,
0.205078,-0.935547,-0.0917969,-8.81958,0.12207,4.08936,,,
0.15625,-0.925781,-0.0898438,-8.88062,-1.98364,3.57056,,,
0.167969,-0.925781,-0.0683594,-7.99561,-3.78418,3.02124,,,
0.160156,-0.921875,-0.078125,-6.65283,-5.46265,2.19727,,,
0.144531,-0.921875,-0.0761719,-4.24194,-7.20215,1.19019,,,
0.144531,-0.935547,-0.0820312,-2.68555,-8.72803,0.579834,,,
0.177734,-0.958984,0.00195312,6.01196,-19.165,-2.83813,,,
0.164062,-0.964844,0.0078125,7.84302,-18.8293,-4.30298,,,
0.173828,-0.96875,0.00390625,7.69043,-16.7542,-5.12695,,,
0.158203,-0.951172,0.0273438,8.42285,-14.6179,-4.76074,,,
0.199219,-0.974609,0.0136719,9.64355,-12.9089,-3.96729,,,
0.195312,-0.988281,0.0546875,10.1624,-11.0474,-3.17383,,,
0.207031,-0.96875,0.0488281,10.498,-9.82666,-2.96021,,,
0.195312,-0.941406,0.0703125,11.3831,-8.97217,-3.57056,,,
0.173828,-0.955078,0.0449219,13.7024,-8.57544,-4.76074,,,
0.173828,-0.953125,0.0449219,17.4561,-8.17871,-5.64575,,,
0.152344,-0.914062,0.0546875,21.8506,-7.78198,-5.85938,,,
0.136719,-0.951172,0.0332031,27.8931,-7.47681,-6.22559,,,
0.166016,-0.914062,0.0449219,33.6914,-7.53784,-6.7749,,,
0.173828,-0.933594,0.03125,37.5977,-7.47681,-7.2937,,,
0.21875,-0.960938,0.0449219,40.2222,-7.14111,-7.14111,,,
0.212891,-0.945312,0.0507812,42.7551,-6.2561,-7.08008,,,
0.248047,-0.966797,0.0820312,43.9148,-4.54712,-6.40869,,,
0.277344,-0.96875,0.0878906,43.8843,-4.05884,-5.40161,,,
0.273438,-0.953125,0.0644531,43.2434,-4.11987,-4.94385,,,
0.285156,-0.96875,0.0839844,41.687,-4.73022,-4.39453,,,
0.28125,-0.972656,0.0800781,38.8794,-4.94385,-3.41797,,,
0.322266,-0.943359,0.0703125,36.0413,-5.40161,-1.98364,,,
0.330078,-0.957031,0.0644531,32.5012,-5.82886,-0.610352,,,
0.316406,-0.951172,0.0742188,28.3813,-6.86646,0.793457,,,
0.285156,-0.962891,0.0742188,24.7192,-7.47681,2.56348,,,
0.306641,-0.966797,0.0664062,21.4539,-7.59888,5.27954,,,
0.261719,-0.949219,0.0683594,18.9209,-8.08716,7.53784,,,
0.285156,-0.939453,0.0878906,16.6321,-8.5144,9.00269,,,
0.304688,-0.917969,0.0996094,15.8386,-8.8501,9.15527,,,
0.335938,-0.908203,0.105469,15.1978,-9.3689,8.11768,,,
0.335938,-0.9375,0.0898438,12.7258,-9.8877,7.35474,,,
0.318359,-0.914062,0.105469,8.17871,-10.6506,7.56836,,,
0.269531,-0.919922,0.15625,-20.1111,-24.0173,17.334,,,
0.224609,-0.957031,0.173828,-22.8271,-24.292,18.3105,,,
0.236328,-0.953125,0.179688,-25.6653,-22.7051,19.165,,,
0.212891,-0.941406,0.132812,-29.0222,-21.0266,20.0195,,,
0.197266,-0.964844,0.177734,-32.4097,-19.6228,20.9045,,,
0.179688,-0.947266,0.189453,-34.5764,-18.3105,21.7285,,,
0.15625,-0.957031,0.191406,-36.438,-17.1814,21.9727,,,
0.179688,-0.947266,0.214844,-37.8113,-15.5334,21.2402,,,
0.148438,-0.972656,0.226562,-38.3911,-13.1531,20.1111,,,
0.148438,-0.970703,0.25,-37.7808,-10.8032,18.8599,,,
0.179688,-0.998047,0.222656,-38.147,-7.78198,16.8762,,,
0.15625,-0.957031,0.226562,-40.8325,-4.66919,15.1672,,,
0.148438,-0.951172,0.232422,-42.7551,-1.64795,14.9231,,,
0.0957031,-0.957031,0.269531,-43.9758,-0.0610352,16.0217,,,
0.078125,-0.931641,0.251953,-44.4336,0.823975,18.3411,,,
0.0839844,-0.882812,0.285156,-45.3186,-0.0610352,20.3857,,,
0.0546875,-0.90625,0.298828,-45.99,-1.95312,22.6135,,,
0.0507812,-0.898438,0.339844,-48.0042,-4.24194,24.9939,,,
0.03125,-0.945312,0.326172,-51.7578,-5.49316,28.3203,,,
0.0566406,-0.990234,0.371094,-55.6946,-5.98145,32.196,,,
0.0273438,-1.03125,0.369141,-56.5491,-6.80542,34.79,,,
0.0234375,-0.988281,0.378906,-55.8777,-6.53076,35.0952,,,
0.0625,-0.898438,0.402344,-55.1453,-7.26318,33.1421,,,
0.107422,-0.820312,0.386719,-56.427,-9.76562,31.7993,,,
0.105469,-0.806641,0.398438,-62.9272,-12.6953,33.4473,,,
0.0917969,-0.816406,0.371094,-71.6248,-15.0146,37.8113,,,
0.0566406,-0.90625,0.367188,-76.5076,-16.2659,42.2058,,,
0.0078125,-0.962891,0.378906,-76.3245,-15.0146,42.8772,,,
-0.0195312,-0.910156,0.404297,-73.4863,-13.2446,40.4968,,,
0.0136719,-0.888672,0.384766,-69.1223,-12.0239,36.6516,,,
0.0195312,-0.830078,0.382812,-65.3687,-11.8103,32.6843,,,
0.0078125,-0.835938,0.378906,-63.7207,-11.7493,30.2124,,,
-0.0820312,-0.847656,0.398438,-69.3665,-7.69043,23.2544,,,
-0.0800781,-0.84375,0.408203,-68.634,-6.5918,22.6746,,,
-0.0820312,-0.849609,0.417969,-66.803,-6.43921,21.5454,,,
-0.0683594,-0.900391,0.40625,-64.7888,-6.86646,20.5383,,,
-0.0898438,-0.876953,0.466797,-62.8662,-7.04956,20.2026,,,
-0.0878906,-0.914062,0.416016,-60.6689,-7.20215,20.1721,,,
-0.105469,-0.925781,0.416016,-59.6924,-6.40869,20.5994,,,
-0.109375,-0.914062,0.417969,-59.0515,-4.91333,21.0876,,,
-0.111328,-0.904297,0.376953,-58.4412,-3.50952,21.8506,,,
-0.123047,-0.884766,0.371094,-57.5562,-1.58691,22.8882,,,
-0.117188,-0.898438,0.384766,-56.3354,0,24.0173,,,
-0.152344,-0.880859,0.369141,-55.542,1.64795,25.7263,,,
-0.154297,-0.890625,0.388672,-52.9175,1.49536,27.71,,,
-0.167969,-0.869141,0.402344,-51.0864,0.823975,29.2053,,,
-0.1875,-0.855469,0.40625,-48.7366,0.671387,30.0903,,,
-0.179688,-0.853516,0.419922,-45.6543,0.488281,29.9377,,,
-0.183594,-0.845703,0.416016,-41.1072,-0.274658,28.8086,,,
-0.171875,-0.847656,0.417969,-35.7971,-1.00708,27.4353,,,
-0.138672,-0.865234,0.416016,-29.8767,-1.77002,25.9399,,,
-0.0917969,-0.90625,0.384766,-23.5596,-0.0915527,25.177,,,
-0.0488281,-0.953125,0.363281,-24.4446,3.05176,26.123,,,
-0.0117188,-1.00977,0.363281,-28.0457,3.32642,28.3203,,,
-0.015625,-1.03125,0.341797,-31.6162,4.30298,29.7546,,,
0.00195312,-0.947266,0.324219,-32.959,6.7749,28.4424,,,
0.0332031,-0.894531,0.330078,-28.9917,7.20215,23.7732,,,
0.0917969,-0.855469,0.388672,-21.3928,5.82886,16.9373,,,
0.0820312,-0.894531,0.382812,-15.4724,5.37109,10.3455,,,
0.111328,-0.912109,0.353516,-11.3525,7.04956,5.95093,,,
0.140625,-0.962891,0.332031,-11.9324,10.1929,3.93677,,,
0.140625,-0.972656,0.300781,-16.2354,13.855,3.23486,,,
0.134766,-0.939453,0.298828,-22.8882,15.8997,2.34985,,,
0.205078,-0.951172,0.302734,-29.0833,16.8152,1.00708,,,
,,,,,,2017-4-3	17:10:45,30,0
0.0957031,-0.853516,0.320312,-31.8604,14.1602,-2.83813,,,
0.0859375,-0.902344,0.328125,-31.7993,14.3127,-0.457764,,,
0.0644531,-0.882812,0.332031,-31.6162,14.74,1.58691,,,
0.0703125,-0.9375,0.34375,-31.25,15.5334,3.479,,,
0.0820312,-0.886719,0.371094,-29.48,15.564,4.88281,,,
0.0664062,-0.886719,0.361328,-28.1982,15.625,5.67627,,,
0.0625,-0.902344,0.367188,-26.5808,15.7776,6.83594,,,
0.0820312,-0.896484,0.375,-25.8789,15.9912,8.48389,,,
0.0761719,-0.871094,0.376953,-25.2991,15.8997,10.0403,,,
0.0664062,-0.855469,0.359375,-25.0854,15.8997,11.3831,,,
0.0800781,-0.841797,0.359375,-24.9329,15.4419,11.6272,,,
0.0898438,-0.845703,0.361328,-23.9868,14.9536,11.2305,,,
0.0703125,-0.853516,0.349609,-22.5525,14.9231,9.94873,,,
0.0664062,-0.892578,0.390625,-20.3247,14.5264,9.00269,,,
0.0878906,-0.933594,0.392578,-18.6157,15.4114,8.36182,,,
0.0410156,-0.9375,0.400391,-15.9912,16.6016,7.53784,,,
0.0351562,-0.908203,0.392578,-12.1765,17.4866,6.89697,,,
0.0273438,-0.912109,0.353516,-8.94165,16.6931,6.89697,,,
0.0546875,-0.894531,0.404297,-6.53076,15.1978,7.20215,,,
0.0878906,-0.882812,0.414062,-5.61523,12.7563,7.1106,,,
0.0996094,-0.904297,0.433594,-5.5542,9.39941,6.34766,,,
0.123047,-0.933594,0.40625,-6.13403,5.76782,5.18799,,,
0.101562,-0.955078,0.431641,-5.7373,3.35693,3.9978,,,
0.0820312,-0.970703,0.386719,-2.34985,3.9978,3.54004,,,
0.0722656,-1.04102,0.318359,0.610352,4.88281,3.8147,,,
0.0390625,-1.09961,0.261719,1.67847,3.66211,3.54004,,,
0.0878906,-1.09375,0.183594,-0.0305176,2.83813,2.13623,,,
0.0917969,-1.05664,0.126953,-3.69263,1.70898,1.52588,,,
0.107422,-1.02344,0.0722656,-10.7422,0.671387,2.59399,,,
0.113281,-1.00586,0.0136719,-21.2402,-1.28174,4.79126,,,
0.123047,-0.951172,0.00585938,-31.9519,-1.83105,5.43213,,,
0.111328,-0.908203,0.0585938,-39.917,-2.71606,4.42505,,,
-0.0078125,-0.734375,0.203125,0.152588,-1.95312,-5.31006,,,
-0.0078125,-0.724609,0.216797,2.04468,-0.366211,-7.20215,,,
-0.0234375,-0.707031,0.216797,3.2959,2.0752,-8.27026,,,
-0.0566406,-0.708984,0.208984,5.00488,4.18091,-9.06372,,,
-0.0664062,-0.720703,0.246094,8.45337,6.13403,-10.5591,,,
-0.0625,-0.787109,0.277344,13.7329,6.74438,-13.0005,,,
-0.03125,-0.820312,0.332031,19.0125,5.5542,-14.6484,,,
-0.0351562,-0.873047,0.349609,22.3999,4.42505,-14.5264,,,
-0.0546875,-0.914062,0.367188,22.9187,5.06592,-12.5122,,,
-0.0585938,-0.970703,0.351562,23.6816,7.20215,-12.146,,,
0.0292969,-0.970703,0.371094,20.4163,9.15527,-12.9089,,,
0.0214844,-1.01953,0.400391,15.3503,8.17871,-11.261,,,
-0.0175781,-1.02148,0.435547,14.4043,4.82178,-9.67407,,,
-0.0585938,-0.984375,0.458984,21.3623,-1.77002,-9.70459,,,
-0.0332031,-0.982422,0.560547,33.1421,-3.66211,-10.7727,,,
-0.0351562,-1.06641,0.513672,42.6331,3.50952,-11.5356,,,
0.046875,-1.27539,0.414062,51.5137,8.42285,-12.4207,,,
0.208984,-1.37305,0.210938,52.6733,10.498,-11.5967,,,
0.212891,-1.42773,0.103516,47.9736,15.8691,-10.1013,,,
0.146484,-1.31445,0.0429688,43.0298,23.1323,-11.2305,,,
0.173828,-1.10547,-0.046875,50.5981,22.8271,-14.0076,,,
0.158203,-0.992188,0.0390625,61.6455,21.3928,-17.1814,,,
0.158203,-0.845703,0.138672,69.2749,17.2424,-16.9983,,,
0.148438,-0.855469,0.158203,70.0989,11.4441,-12.9395,,,
0.169922,-0.876953,0.107422,62.7441,5.79834,-7.20215,,,
0.197266,-0.939453,0.125,53.9246,2.59399,-3.90625,,,
0.248047,-0.9375,0.212891,46.875,3.2959,-4.11987,,,
0.25,-0.869141,0.208984,44.4946,6.22559,-6.16455,,,
0.296875,-0.765625,0.189453,43.2739,9.06372,-6.83594,,,
0.244141,-0.742188,0.173828,42.3889,10.437,-5.61523,,,
0.193359,-0.738281,0.128906,40.5273,10.7422,-2.50244,,,
0.162109,-0.742188,0.125,36.6516,10.498,0.88501,,,
0.337891,-0.869141,0.332031,11.9934,0.0610352,9.94873,,,
0.306641,-0.904297,0.355469,2.71606,-5.21851,11.3525,,,
0.230469,-0.943359,0.28125,-2.47192,-8.60596,14.801,,,
0.136719,-0.988281,0.28125,-2.80762,-9.82666,17.0898,,,
0.107422,-0.978516,0.337891,-0.366211,-14.2517,19.989,,,
0.142578,-1.07617,0.400391,-1.09863,-21.0876,20.3247,,,
0.140625,-1.22852,0.367188,-4.30298,-24.6582,14.0991,,,
0.199219,-1.37305,0.322266,-6.65283,-21.9727,3.57056,,,
0.216797,-1.38086,0.175781,-12.6038,-14.1907,-2.31934,,,
0.0859375,-1.40234,-0.0625,-21.4844,-0.305176,-0.0915527,,,
0.015625,-1.33789,-0.177734,-29.9072,8.54492,5.27954,,,
-0.046875,-1.19336,-0.09375,-34.9426,7.84302,8.08716,,,
0.046875,-1.09375,0.0742188,-37.323,0.366211,6.74438,,,
0.078125,-0.943359,0.166016,-36.9873,-4.91333,3.2959,,,
0.0253906,-0.923828,0.208984,-31.6162,-9.12476,-0.488281,,,
0,-0.953125,0.255859,-24.9329,-10.7422,-2.31934,,,
-0.0644531,-0.970703,0.269531,-20.6604,-7.96509,-2.92969,,,
-0.128906,-0.931641,0.214844,-16.3269,-3.17383,-3.44849,,,
-0.121094,-0.853516,0.199219,-12.9395,0.732422,-4.08936,,,
-0.0800781,-0.78125,0.203125,-9.46045,3.60107,-5.0354,,,
-0.0332031,-0.673828,0.208984,-5.34058,4.91333,-6.62231,,,
-0.0449219,-0.685547,0.220703,-1.83105,5.43213,-8.36182,,,
-0.0488281,-0.648438,0.212891,2.53296,5.64575,-10.376,,,
-0.046875,-0.634766,0.193359,7.1106,6.89697,-12.8174,,,
-0.0625,-0.611328,0.199219,12.7258,8.63647,-14.8926,,,
-0.0996094,-0.648438,0.224609,16.4185,11.3525,-16.6016,,,
-0.136719,-0.673828,0.228516,19.3176,13.2751,-17.1509,,,
-0.167969,-0.705078,0.308594,24.7192,11.0168,-17.1204,,,
-0.158203,-0.785156,0.394531,29.541,6.10352,-17.1814,,,
-0.140625,-0.859375,0.435547,36.1328,-0.762939,-20.0195,,,
-0.0820312,-0.917969,0.462891,37.6282,-3.2959,-23.1934,,,
0.0820312,-0.931641,0.46875,33.4167,-2.71606,-23.7732,,,
0.167969,-1.11523,-0.00585938,42.3889,26.7029,-17.7917,,,
0.0957031,-0.966797,0.0957031,37.7197,23.4375,-16.3879,,,
0.0605469,-0.859375,0.136719,36.7737,15.9607,-11.4441,,,
0.0449219,-0.830078,0.197266,36.9568,6.68335,-3.02124,,,
0.136719,-0.806641,0.246094,39.4897,-1.43433,2.92969,,,
0.205078,-0.755859,0.277344,44.1284,-7.87354,3.96729,,,
0.232422,-0.755859,0.228516,45.3186,-8.75854,1.67847,,,
0.160156,-0.8125,0.160156,42.2974,-4.11987,1.52588,,,
0.175781,-0.822266,0.0957031,36.7432,4.82178,4.21143,,,
0.134766,-0.808594,0.0175781,31.0974,13.4583,7.84302,,,
0.166016,-0.777344,0.0273438,24.8108,19.8669,10.3149,,,
0.201172,-0.714844,0.03125,17.6697,23.4375,11.5967,,,
0.1875,-0.632812,0.0898438,11.8713,25.116,11.0474,,,
0.230469,-0.626953,0.128906,7.59888,25.0244,8.05664,,,
0.287109,-0.599609,0.193359,4.54712,23.6206,4.30298,,,
0.279297,-0.6875,0.236328,1.92261,20.3552,3.14331,,,
0.269531,-0.759766,0.3125,-5.27954,18.3716,4.57764,,,
0.269531,-0.835938,0.351562,-12.6953,14.3127,5.70679,,,
0.228516,-0.873047,0.382812,-23.2849,2.53296,6.2561,,,
0.177734,-0.943359,0.367188,-30.7007,-7.35474,7.14111,,,
0.0917969,-1.01953,0.337891,-29.9683,-11.0474,9.61304,,,
0.0742188,-0.974609,0.3125,-29.2358,-11.5051,13.4583,,,
0.0644531,-0.960938,0.291016,-26.5198,-14.1602,17.4561,,,
0.0996094,-0.992188,0.351562,-24.4446,-22.0337,20.1721,,,
0.164062,-1.00977,0.357422,-24.9634,-30.7617,19.3787,,,
0.207031,-1.21289,0.248047,-31.4636,-34.668,16.2048,,,
0.144531,-1.44727,0.0917969,-41.1377,-26.4282,14.1296,,,
-0.00195312,-1.64258,-0.119141,-54.6265,-5.70679,17.3035,,,
-0.107422,-1.64844,-0.248047,-65.6128,11.0779,21.4233,,,
-0.0820312,-1.5625,-0.123047,-55.1758,15.5334,17.9749,,,
0.0175781,-1.27539,0.105469,-42.7551,12.7563,8.42285,,,
0.0292969,-1.03711,0.232422,-36.1938,5.24902,0.88501,,,
0.015625,-0.544922,0.220703,-27.2827,-0.823975,-4.39453,,,
0.0351562,-0.535156,0.220703,-21.0876,-2.19727,-9.67407,,,
-0.0664062,-0.515625,0.015625,-15.0757,-5.7373,-14.4958,,,
-0.0546875,-0.564453,0.248047,-13.5193,-8.45337,-17.2119,,,
-0.125,-0.689453,0.244141,-11.6882,-10.5286,-17.6086,,,
-0.164062,-0.791016,0.291016,-12.8174,-10.9558,-15.8386,,,
-0.177734,-0.912109,0.339844,-15.564,-12.8784,-13.855,,,
-0.179688,-1.00391,0.361328,-14.74,-14.9536,-12.6038,,,
-0.105469,-1.06445,0.455078,-12.4207,-16.9067,-13.3667,,,
0.0488281,-1.01367,0.552734,-12.0239,-17.9138,-16.51,,,
0.00976562,-1.01953,0.5,-15.7166,-17.8528,-17.2424,,,
-0.0410156,-1.00781,0.457031,-20.4773,-20.8435,-14.8926,,,
-0.046875,-1.01953,0.5,-20.8435,-25.0854,-11.9019,,,
-0.09375,-1.07812,0.46875,-16.0828,-22.1863,-8.88062,,,
-0.0351562,-1.19922,0.316406,-13.0615,-9.70459,-5.92041,,,
0.109375,-1.36523,0.111328,-4.5166,-1.52588,-3.2959,,,
0.259766,-1.41797,0.0136719,7.8125,4.66919,-1.80054,,,
0.318359,-1.39844,-0.0976562,-0.854492,11.9019,-0.732422,,,
0.353516,-1.29297,-0.125,-15.7776,19.8669,-0.0305176,,,
0.310547,-1.19141,-0.046875,-31.0364,23.4985,2.71606,,,
0.244141,-1.12305,0.0859375,-40.8936,14.4348,9.49097,,,
0.189453,-1.06641,0.236328,-42.3584,2.80762,16.9678,,,
0.189453,-0.994141,0.341797,-37.6282,-2.99072,18.8904,,,
0.234375,-0.898438,0.318359,-31.1584,-2.7771,15.564,,,
0.285156,-0.806641,0.263672,-28.9307,1.40381,10.2539,,,
0.324219,-0.775391,0.1875,-33.2336,10.1624,7.01904,,,
0.289062,-0.798828,0.0449219,-42.6636,19.928,6.62231,,,
0.253906,-0.789062,-0.046875,-52.0325,27.2827,8.27026,,,
0.246094,-0.816406,0.0332031,-59.6313,32.3792,11.1694,,,
0.167969,-0.828125,0.0390625,-64.4531,34.9426,13.916,,,
0.158203,-0.785156,0.140625,-65.3381,35.8276,14.5569,,,
0.175781,-0.771484,0.15625,-62.6526,34.9426,13.9771,,,
0.117188,-1.28516,-0.208984,-99.3652,24.2004,57.5867,,,
0.0722656,-1.12305,-0.185547,-103.638,26.947,53.7415,,,
0.0546875,-0.894531,-0.146484,-112.152,24.1089,48.7366,,,
0.0332031,-0.771484,-0.0859375,-115.967,18.5852,42.5415,,,
-0.0429688,-0.707031,-0.0429688,-115.875,12.7563,34.729,,,
-0.113281,-0.753906,-0.00976562,-114.716,6.62231,27.832,,,
-0.224609,-0.818359,-0.0078125,-109.68,1.7395,22.644,,,
-0.296875,-0.916016,0.00585938,-103.088,-0.0915527,19.7449,,,
-0.291016,-0.939453,0.00585938,-96.9238,3.2959,18.28,,,
-0.267578,-0.955078,0.00195312,-89.9353,9.18579,16.3879,,,
-0.208984,-0.927734,0.0410156,-82.7942,16.1133,13.7634,,,
-0.130859,-0.847656,0.0546875,-77.3315,21.2708,11.1389,,,
-0.125,-0.791016,0.0644531,-73.9441,23.2544,8.20923,,,
-0.0957031,-0.732422,0.0429688,-74.0356,22.4609,6.37817,,,
-0.123047,-0.693359,0.0703125,-73.7915,20.9351,4.76074,,,
-0.078125,-0.623047,0.0625,-73.3337,18.9819,2.92969,,,
-0.117188,-0.570312,0.117188,-71.6248,16.5405,-0.0915527,,,
-0.107422,-0.568359,0.123047,-67.3828,13.3972,-3.60107,,,
-0.0976562,-0.558594,0.0996094,-62.7747,9.70459,-7.2937,,,
-0.101562,-0.576172,0.154297,-57.9834,5.98145,-10.2539,,,
-0.179688,-0.638672,0.132812,-52.3987,2.31934,-12.3596,,,
-0.201172,-0.757812,0.09375,-45.166,-0.244141,-13.3057,,,
-0.273438,-0.880859,0.121094,-39.7034,-1.28174,-13.031,,,
-0.269531,-1.02539,0.0644531,-36.7432,-1.58691,-13.092,,,
-0.253906,-1.18555,0.150391,-34.0881,-2.19727,-15.5029,,,
-0.212891,-1.26953,0.214844,-30.8838,-5.92041,-18.3411,,,
-0.164062,-1.37891,0.271484,-27.9541,-12.6038,-19.9585,,,
-0.175781,-1.42188,0.267578,-26.001,-17.7612,-20.05,,,
-0.167969,-1.35547,0.191406,-26.6113,-17.2119,-21.1792,,,
-0.140625,-1.36328,0.113281,-27.9236,-14.4958,-22.7356,,,
-0.117188,-1.41016,0.0664062,-28.2593,-10.4675,-22.1558,,,
-0.123047,-1.49023,0.0371094,-21.5759,-6.19507,-18.7378,,,
,,,,,,2017-4-3	17:10:49,30,0
0.142578,-0.638672,0.0253906,35.7361,22.9187,-7.93457,,,
0.167969,-0.746094,0.0351562,31.0364,27.5269,-5.34058,,,
0.240234,-0.828125,0.0820312,31.6772,27.4353,-3.72314,,,
0.267578,-0.939453,0.0605469,34.1492,25.1465,-2.13623,,,
0.283203,-1.03711,0.0507812,33.4778,23.2239,-0.518799,,,
0.228516,-1.09766,0.0371094,31.4636,20.5994,0.457764,,,
0.210938,-1.10742,0.0371094,29.7241,16.6626,0.427246,,,
0.152344,-1.04102,0.0898438,30.0293,12.1765,-0.671387,,,
0.134766,-0.980469,0.09375,30.3345,8.20923,-1.92261,,,
0.09375,-0.919922,0.0917969,28.595,3.78418,-1.06812,,,
0.107422,-0.861328,0.0859375,22.7356,-1.40381,2.2583,,,
0.111328,-0.841797,0.109375,14.3738,-5.52368,7.84302,,,
0.185547,-0.804688,0.138672,6.13403,-8.54492,14.1602,,,
0.226562,-0.748047,0.134766,1.28174,-10.8948,18.1274,,,
0.261719,-0.728516,0.107422,-1.0376,-13.3057,18.6462,,,
0.238281,-0.769531,0.0449219,-3.02124,-13.3362,16.4795,,,
0.240234,-0.841797,0.0175781,-10.1318,-11.2,13.7939,,,
0.181641,-0.916016,0.00390625,-21.759,-3.66211,14.1602,,,
0.164062,-0.949219,0.00390625,-34.2407,5.92041,16.0217,,,
0.199219,-1.00586,0.0449219,-45.4102,11.6882,17.9443,,,
0.253906,-1.06836,0.0449219,-54.5349,11.4136,18.4937,,,
0.306641,-1.12891,-0.00195312,-61.4624,6.19507,17.7307,,,
0.326172,-1.30078,-0.152344,-63.0493,-0.183105,15.6555,,,
0.251953,-1.35156,-0.203125,-61.7676,-5.31006,13.7329,,,
0.177734,-1.36914,-0.244141,-60.2112,-9.18579,12.1765,,,
0.134766,-1.29883,-0.216797,-56.9763,-12.4817,11.6882,,,
0.121094,-1.1543,-0.175781,-53.9856,-13.092,11.6577,,,
0.109375,-0.990234,-0.115234,-50.9033,-11.8713,12.085,,,
0.0976562,-0.876953,-0.0664062,-48.3704,-9.33838,11.5967,,,
0.0449219,-0.726562,-0.0566406,-47.1802,-6.80542,9.3689,,,
0.00195312,-0.728516,-0.0273438,-47.0581,-4.08936,6.7749,,,
-0.0800781,-0.755859,-0.00585938,-47.4548,-2.28882,4.79126,,,
0.00195312,-1.49609,0.0429688,-9.64355,-10.9863,0.518799,,,
-0.0546875,-1.41602,0.0742188,-9.552,-6.53076,5.40161,,,
